model,interval,ticker,window,MAE,RMSE,MAPE,sMAPE,error_volatility,directional_accuracy
chronos,5M,SMCI,70,1.8323811718749998,2.2348013773555886,5.975357913994289,6.132923394548695,2.1350747545132114,46.45669291338583
chronos,5M,SMCI,71,0.9100472343750001,1.1112390852359502,2.6621306487798044,2.714290852778635,0.7252236720856093,43.30708661417323
chronos,5M,SMCI,72,2.4675684531249997,2.929342111119656,7.692704640426032,7.291487369109078,1.5862544461337105,40.94488188976378
chronos,5M,SMCI,73,1.6998001328124999,1.9650455465060888,5.192334705768603,5.373329080468789,1.005995869960122,47.24409448818898
chronos,5M,SMCI,74,1.2205524374999996,1.5503020041741258,3.4403375525306106,3.349595325517744,1.139499428875076,45.66929133858268
chronos,5M,SMCI,75,1.2950218749999998,1.4014444371719548,3.8365254450058393,3.751793947093601,0.5472075612602894,49.60629921259843
chronos,5M,SMCI,76,0.386671140625,0.4346216234151983,1.1506361116379638,1.151461149497398,0.43276832624186623,47.24409448818898
chronos,5M,SMCI,77,0.9290851093750001,1.2768673045478458,2.673876190408369,2.74067571743468,1.034343974976004,51.96850393700787
chronos,5M,SMCI,78,1.4797657109375002,1.6163920728918328,4.434008970259784,4.319204579192618,0.6503973970129266,42.51968503937008
chronos,5M,SMCI,79,0.5771675546875008,0.6433437461265067,1.7220021572356157,1.7405297695522244,0.28508528495914953,51.181102362204726
chronos,5M,SMCI,8,1.0693062890625002,1.1600573848788656,3.747526107931756,3.666687673545667,0.4497968390099884,43.30708661417323
chronos,5M,SMCI,80,0.8310375000000001,0.9865091099779171,2.583564158141679,2.5375103565043835,0.6020517435407091,48.818897637795274
chronos,5M,SMCI,81,0.6680002421875,0.795684104637329,2.0513737800252687,2.0658379458134526,0.7712789227157595,44.881889763779526
chronos,5M,SMCI,82,0.6279151015625002,0.7573363055126949,1.9986390275667572,1.9779376926893473,0.7094593049277796,48.031496062992126
chronos,5M,SMCI,9,0.4309303281249999,0.697410539791003,1.452901935791158,1.4799109221423572,0.5498822264596891,46.45669291338583
chronos,5M,SRPT,1,0.8795257187499993,1.2289328931435035,0.7728283072166463,0.7674185584421868,1.018734339198075,48.031496062992126
chronos,5M,SRPT,10,1.3716147812499997,1.6638553589742162,1.2777758355798394,1.2893685895075029,1.0436351434195474,48.031496062992126
chronos,5M,SRPT,11,1.3868447499999996,1.7429892981839548,1.2917964011403236,1.2788989824494703,1.1929790205180102,51.96850393700787
chronos,5M,SRPT,12,0.6022437109374997,0.8309879436973509,0.5673708462413743,0.565286834714319,0.7810099202468064,43.30708661417323
chronos,5M,SRPT,13,1.4037492656250001,1.7039939084981488,1.3090026507637322,1.3181102384063912,1.5547859756336555,49.60629921259843
chronos,5M,SRPT,14,1.7502414921874998,2.6810452348963043,1.672460584501587,1.6397676102528138,2.090369634147992,52.75590551181102
chronos,5M,SRPT,15,1.7786004453124993,2.3949364969427176,1.70036817211597,1.6744278422340542,1.6836712120760493,47.24409448818898
chronos,5M,SRPT,16,2.9715688203125,3.4950057721232373,2.9130167116986745,2.8558957712379094,2.084862791156989,45.66929133858268
chronos,5M,SRPT,17,0.9345233203124997,1.16292938240722,0.9050673306182218,0.9059143210920307,1.1613103092341368,56.69291338582677
chronos,5M,SRPT,18,1.819244828124999,2.0748564361012307,1.7083692035264049,1.7274526582452563,1.0362796841344057,43.30708661417323
chronos,5M,SRPT,19,1.5479081640624996,1.8657807699165552,1.4949958837375423,1.4792420072756582,1.2218685232148312,51.181102362204726
chronos,5M,SRPT,2,0.5807112500000009,0.6980523468059637,0.5124029729883509,0.5109080680921139,0.5455436275707605,51.96850393700787
chronos,5M,SRPT,20,2.1159390078125004,2.237375328909477,2.118230468010983,2.0936703493300977,0.8577063816924373,45.66929133858268
chronos,5M,SRPT,21,1.3914180546874992,1.908891590858338,1.370346614180417,1.3874287531815652,1.4389610504848782,50.39370078740157
chronos,5M,SRPT,22,0.7249736406249996,0.9526047879206151,0.7381095447770405,0.7339829340003777,0.7863997065746071,55.90551181102362
chronos,5M,SRPT,23,0.7840104843750006,0.9994519726677954,0.8007290587149416,0.7992805960061151,0.9993016617396253,53.54330708661418
chronos,5M,SRPT,24,9.966552140625,13.45637037174003,12.337477413204933,11.071159448715512,11.018272344029562,47.24409448818898
chronos,5M,SRPT,25,4.512848296875,4.970064162771593,6.080840991846186,5.867134581724,2.6915324982009836,44.881889763779526
chronos,5M,SRPT,26,6.8391295312499985,7.175193378139259,8.59522741312615,8.208542364741229,2.201640787129199,44.09448818897638
chronos,5M,SRPT,27,5.9560772421875,6.153006771294888,8.024851017626618,7.694368637891255,1.5442267361682636,40.15748031496063
chronos,5M,SRPT,28,0.8294077343750019,1.0403593221069651,1.1095601012149294,1.1192499001715714,0.6418887430905973,45.66929133858268
chronos,5M,SRPT,29,0.5302712656249997,0.711010999794999,0.7017661827131346,0.6978665404186017,0.5894396092970157,51.181102362204726
chronos,5M,SRPT,3,2.6082463046875004,3.4626198016491467,2.1972160293015035,2.2401870478808537,2.4020574439557434,53.54330708661418
chronos,5M,SRPT,30,0.7923501875,1.0385772180909252,1.0906483294575737,1.0810486421492578,0.7497000247803431,51.96850393700787
chronos,5M,SRPT,31,1.346613749999999,1.5604047518410076,1.8680698433874738,1.8459979268313331,0.8629173193483313,48.818897637795274
chronos,5M,SRPT,32,2.4083187343750003,3.0582634017038597,3.530609794065894,3.4300873641816767,1.8866305948711966,40.94488188976378
chronos,5M,SRPT,33,2.2202105703125,2.361747902012642,3.478745309717943,3.4113778664081384,0.8154051496438541,47.24409448818898
chronos,5M,SRPT,34,1.5013087890624974,1.7119309889022885,2.40596078296889,2.370590130629425,1.137453115953965,47.24409448818898
chronos,5M,SRPT,35,2.1111441484374995,2.45194741756212,3.567019024766231,3.5018109585751946,2.266149963673085,37.79527559055118
chronos,5M,SRPT,36,0.6682616406250005,1.0509399156435886,1.163025585653325,1.1516741397480565,1.0223629179000706,55.118110236220474
chronos,5M,SRPT,37,3.4602867109375,4.130773322646803,6.429448723655396,6.14321514059728,2.3117213755784713,48.031496062992126
chronos,5M,SRPT,38,0.8557085703125,1.01679420421048,1.6137363176060169,1.6173569238012435,1.0126950701239141,59.84251968503938
chronos,5M,SRPT,39,4.130614546875,4.529485849275295,8.351564523039857,7.9502711954599485,1.860786673299239,41.732283464566926
chronos,5M,SRPT,4,0.9445185546874988,1.2510315741865872,0.8324874320178705,0.8272195838634324,1.051458020730533,45.66929133858268
chronos,5M,SRPT,40,4.4613136484375,5.030088332151704,8.087410527547037,8.518991128319914,2.3302193521572865,53.54330708661418
chronos,5M,SRPT,41,1.8567025390625003,2.0233010209999747,3.6233517625992313,3.702411916622862,0.8039917306903128,49.60629921259843
chronos,5M,SRPT,42,0.4616784609374996,0.5727231961699446,0.8873713787843223,0.8908173536296431,0.5416915661307896,51.96850393700787
chronos,5M,SRPT,43,1.0994511015625001,1.2138331988707274,2.0180160996991403,2.0429626373551018,0.5244888371163364,51.181102362204726
chronos,5M,SRPT,44,0.8294056484375003,0.9460130931122989,1.5425481558991416,1.5272981086142376,0.5185124610351135,47.24409448818898
chronos,5M,SRPT,5,1.2382118593750002,1.4502933577721493,1.108125467390151,1.1027899136798354,1.1509320554427567,55.118110236220474
chronos,5M,SRPT,6,2.2705573281249993,2.4817595149124756,2.050402966473508,2.0259276135566147,1.0874690521828754,42.51968503937008
chronos,5M,SRPT,7,0.46577881249999964,0.6770352178695627,0.42775709205790546,0.4263036551567424,0.6463821177435767,54.330708661417326
chronos,5M,SRPT,8,0.6417298906250003,0.8069312376576575,0.5873563907254027,0.5878655164804587,0.8061485053468644,50.39370078740157
chronos,5M,SRPT,9,2.6895761953125006,2.896775632893166,2.561265144946466,2.5249805354235324,1.4710625645250348,43.30708661417323
chronos,5M,TSLA,1,4.732501093749997,6.580483681971773,1.204539809764408,1.1909379341874495,5.274503990206077,50.39370078740157
chronos,5M,TSLA,10,6.01114875,6.829293408335594,1.583871837337638,1.5677972227432342,3.2700794047613715,43.30708661417323
chronos,5M,TSLA,11,6.081968437499997,6.785968989553231,1.6463079509515324,1.6295560990539835,3.1625764977266306,49.60629921259843
chronos,5M,TSLA,12,1.6878567968750011,2.058841203172044,0.4552821732619828,0.45513148785019275,2.0440664046176247,60.629921259842526
chronos,5M,TSLA,13,13.160288906249999,14.307551334803392,3.6336438928240096,3.5568994154357214,5.769113085952012,41.732283464566926
chronos,5M,TSLA,14,2.0247383593750032,2.555935184999109,0.5655390636406524,0.5664133962931751,2.447541480837788,48.031496062992126
chronos,5M,TSLA,15,3.111585624999999,4.578065715340547,0.9048123921465886,0.8959151103293965,3.3667651752160905,46.45669291338583
chronos,5M,TSLA,16,6.139918828125003,7.1186779582601964,1.8854832054164008,1.861795535593376,3.7171129773934153,48.818897637795274
chronos,5M,TSLA,17,6.490697968750004,7.748676300559045,1.9000337231945428,1.9253979122544589,4.860810497871939,45.66929133858268
chronos,5M,TSLA,18,4.300431640625,5.5751575984911215,1.227032566753811,1.2396564176093432,3.672538907427158,51.181102362204726
chronos,5M,TSLA,19,4.354890859375002,5.544599377500923,1.207050413591335,1.2177843543454057,4.382919371873908,55.90551181102362
chronos,5M,TSLA,2,3.0789892187499945,3.3942953324459,0.7754105849461967,0.7790716197968367,1.4791254060028753,57.48031496062992
chronos,5M,TSLA,20,9.012012890624998,9.343241779641154,2.5507056148243916,2.5161458312021336,2.4838705110450428,48.031496062992126
chronos,5M,TSLA,21,5.064427109375005,6.310614234474641,1.429865910673465,1.4141227864147954,3.8257965891425783,52.75590551181102
chronos,5M,TSLA,22,2.2627168750000037,3.760424927100994,0.6288269819463396,0.6340699815264578,3.340532773181183,53.54330708661418
chronos,5M,TSLA,23,1.964253203125001,2.2206652700107745,0.5426312910183646,0.5444153138605499,1.3121974382493389,55.90551181102362
chronos,5M,TSLA,24,12.947980078124997,14.303635156666823,3.6623483168436257,3.582196436275668,6.078140389256677,41.732283464566926
chronos,5M,TSLA,25,3.562931015625001,6.008242487077324,1.035541691512697,1.0207232739237986,5.217929039280419,51.96850393700787
chronos,5M,TSLA,26,1.9864060937500003,2.7612882611371403,0.5900415134261102,0.5881964582081066,2.5217911514085882,49.60629921259843
chronos,5M,TSLA,27,15.655627343749995,16.369627890956888,4.721762581311833,4.602567891102669,4.7818458530175425,48.818897637795274
chronos,5M,TSLA,28,16.916864921875,21.642285366164167,5.540116247013796,5.297475929922809,13.498451655116552,39.37007874015748
chronos,5M,TSLA,29,2.4630394531249995,2.921994488382064,0.8039293275110079,0.8073727641587116,2.414842569112628,56.69291338582677
chronos,5M,TSLA,3,6.423740937499996,7.567284253146171,1.639430261755059,1.6291348995174697,6.730550561383646,51.181102362204726
chronos,5M,TSLA,30,8.910106718750004,9.936817318065023,3.0526456388776624,2.9956067439768423,4.457340064868268,49.60629921259843
chronos,5M,TSLA,31,3.594908359375,4.069770584606955,1.250367139225476,1.2442699324237805,3.723655947873938,52.75590551181102
chronos,5M,TSLA,32,3.3841672656249897,4.6926139562277545,1.1800323811433826,1.191365612716054,4.116915765263107,47.24409448818898
chronos,5M,TSLA,33,10.947433281250003,12.48611709452042,3.682727296596229,3.772216951189959,6.33116045072971,47.24409448818898
chronos,5M,TSLA,34,18.51754703125,21.500632145783857,6.473371853615903,6.201139733140986,10.948034509662357,44.09448818897638
chronos,5M,TSLA,35,7.861174765624999,9.343812627588152,2.9077000446437844,2.848599996386462,5.187856102641327,53.54330708661418
chronos,5M,TSLA,36,6.010707421874999,6.911913918555488,2.1862859446148493,2.1552969813050367,3.71475014229904,49.60629921259843
chronos,5M,TSLA,37,2.5810649218749977,2.881309782038017,0.9392220839204478,0.9371144789741902,2.7847221597089282,54.330708661417326
chronos,5M,TSLA,38,8.604887265624999,10.19559346569646,3.2546162451184193,3.1815543296278226,5.499413440558997,52.75590551181102
chronos,5M,TSLA,39,5.2744658593749945,6.15576924004063,2.0359357865505947,2.0078523677451963,3.1854992312424737,40.94488188976378
chronos,5M,TSLA,4,5.2229603125,6.095793507102997,1.3129684742526526,1.3037778368734572,5.182500043480687,57.48031496062992
chronos,5M,TSLA,40,4.1845113281250015,4.899591069107276,1.6035585643700594,1.6193309218205423,3.855366800273994,52.75590551181102
chronos,5M,TSLA,41,25.997764921874996,27.959224696550695,11.585900222458346,10.850285746849224,10.313060508798962,48.031496062992126
chronos,5M,TSLA,42,3.6968467968750014,4.643760430648533,1.6345627432964083,1.6159634172955253,3.7854511354791187,55.90551181102362
chronos,5M,TSLA,43,4.2170584374999995,5.612882191071017,1.755222517375717,1.7819398182456536,4.080191074228273,49.60629921259843
chronos,5M,TSLA,44,3.3170839062499997,3.9895383461234037,1.339455300035268,1.326685668098817,2.4346828657096293,57.48031496062992
chronos,5M,TSLA,45,5.869183671874998,7.312793022049772,2.4619683195503526,2.4159378212005325,4.838927359252564,57.48031496062992
chronos,5M,TSLA,46,1.581736093749999,1.8763719527979705,0.6494090366681469,0.649989615940413,1.8561749209095157,48.031496062992126
chronos,5M,TSLA,47,1.9720826562499982,2.1617667038266255,0.7941520284477597,0.7956753782402928,1.8629600383717095,51.96850393700787
chronos,5M,TSLA,48,5.628572343749999,7.4610196123079415,2.372557702236071,2.3238137380179444,5.00974082077908,48.818897637795274
chronos,5M,TSLA,49,5.088806328125003,7.120970088446135,2.1995900755057467,2.1528737140094716,5.214455030084453,44.881889763779526
chronos,5M,TSLA,5,1.68396609375,2.8455000589516337,0.4161865456288108,0.417904745452749,2.845482760234127,52.75590551181102
chronos,5M,TSLA,50,1.780148515625,2.176710567198925,0.7834657523732469,0.7856562177617019,2.090155892989041,51.96850393700787
chronos,5M,TSLA,51,4.314660937500001,4.7462977068638725,1.8443023092969217,1.8650065604076498,1.9877280466337417,45.66929133858268
chronos,5M,TSLA,52,3.4368800000000026,3.8443070288754195,1.4650488547656235,1.4526244053489994,2.5579102862422043,54.330708661417326
chronos,5M,TSLA,53,1.8202049218749985,2.131165259958848,0.7760958667580228,0.7728097701559722,1.7010405567341236,51.181102362204726
chronos,5M,TSLA,54,4.680631640625,6.274284958361727,1.920217698510028,1.953427826996427,4.497556435907926,51.96850393700787
chronos,5M,TSLA,55,6.872306249999998,8.256880223741437,2.6665041149201256,2.7183241249538828,4.6760324346690245,49.60629921259843
chronos,5M,TSLA,56,6.042327734375009,6.740307543144657,2.170540868707872,2.199886585079309,3.1506997781007855,47.24409448818898
chronos,5M,TSLA,57,4.281364296874997,5.066073113946418,1.5384553532613983,1.5244957417455889,4.30599693569222,51.96850393700787
chronos,5M,TSLA,58,6.020132421875001,6.9888381485526505,2.1137628690379966,2.0855883042093413,4.737315494377802,47.24409448818898
chronos,5M,TSLA,59,9.974113828125002,10.451629773558386,3.674757973245118,3.601814747145502,3.1230783318927027,40.94488188976378
chronos,5M,TSLA,6,4.376297656250002,5.7064074263586875,1.0853011672085104,1.07868368031096,5.379679963830128,53.54330708661418
chronos,5M,TSLA,60,12.860470859375003,14.094588387146512,4.606714575204876,4.736385494984969,5.767643459702727,48.031496062992126
chronos,5M,TSLA,61,3.4964307031249975,4.235275205372484,1.26613140281603,1.2758136665462418,3.6013491683308674,45.66929133858268
chronos,5M,TSLA,62,11.869113359375,12.419333089752302,4.534201805642927,4.423796342717948,3.6694272211344328,41.732283464566926
chronos,5M,TSLA,63,3.1608737500000013,3.824412006551221,1.256831367425217,1.2550193620139933,3.777446627105158,48.031496062992126
chronos,5M,TSLA,64,6.304671093750002,7.715331914399002,2.3771744275466404,2.419804330104435,4.472922135174057,55.118110236220474
chronos,5M,TSLA,65,5.970740859374999,6.794080293597908,2.1974494083849967,2.2288421652381967,3.404240635464266,48.818897637795274
chronos,5M,TSLA,66,7.620017578124998,9.699244687553357,2.77159547072233,2.8152549071007287,9.150436763057101,46.45669291338583
chronos,5M,TSLA,67,11.730887343749998,12.645422149576685,4.380695829940204,4.273843372672546,6.119539604641905,45.66929133858268
chronos,5M,TSLA,68,6.523348906249999,6.794665267197102,2.441988062722897,2.4100174095704934,1.9008932480761782,51.96850393700787
chronos,5M,TSLA,69,17.476677656249997,19.407341005205996,7.116161890008627,6.814411440359339,8.486573180985568,48.818897637795274
chronos,5M,TSLA,7,11.960080312500002,13.202346697155779,3.115853430872851,3.057544644628391,5.603339137804829,46.45669291338583
chronos,5M,TSLA,70,12.651612187500001,14.872360992527382,5.601514848464574,5.390554571280392,8.142436525045607,47.24409448818898
chronos,5M,TSLA,71,8.87232015625,9.99803132861118,3.766094027861138,3.8575676969355106,4.616014699967961,48.031496062992126
chronos,5M,TSLA,72,5.277883749999999,6.353584291951497,2.2232059049650013,2.2166760736113575,6.353022064714794,45.66929133858268
chronos,5M,TSLA,73,3.522230546875001,4.423308062339081,1.5606594098650945,1.5738373545878384,4.053450960403655,49.60629921259843
chronos,5M,TSLA,74,24.491349296875,29.500358002745187,9.172694829353286,9.818513014537952,17.230275166597227,50.39370078740157
chronos,5M,TSLA,75,20.395734062499997,21.46970494625643,7.961510187585616,8.328216631246278,6.735800893840758,54.330708661417326
chronos,5M,TSLA,76,1.662960703125001,1.9283246939504823,0.66204294912352,0.6631592039151755,1.826100755487291,55.90551181102362
chronos,5M,TSLA,77,4.132122109375,5.1330013605940294,1.6692315831051143,1.648753516884403,3.458603291858697,59.055118110236215
chronos,5M,TSLA,78,6.288394687500002,8.175021117570871,2.508530183527551,2.4561987118302424,5.358569463685082,48.031496062992126
chronos,5M,TSLA,79,3.4610925000000003,3.880163696488648,1.3787893288083521,1.36696218765428,1.8396771333967685,45.66929133858268
chronos,5M,TSLA,8,2.8086962500000014,3.460565422160536,0.7294639026873763,0.7277844811273363,3.393307486082844,54.330708661417326
chronos,5M,TSLA,80,2.313008828124999,2.905817420986762,0.9209924332072881,0.9150458174401198,2.350502307284935,48.818897637795274
chronos,5M,TSLA,81,2.4158367968749994,4.314988154809476,0.9995477358280174,0.9838480621027459,3.7698679697329394,49.60629921259843
chronos,5M,TSLA,82,8.555297421875,8.769385225252616,3.522085087064636,3.588396033039916,1.9856709312472642,50.39370078740157
chronos,5M,TSLA,9,2.271833046874994,2.599737330836426,0.5838919497796464,0.5859681619435191,1.6796896419157115,55.90551181102362
chronos,5M,VKTX,1,0.4570786015625001,0.5345235265877497,1.3296149224051719,1.3415486530921206,0.32962502288594303,45.66929133858268
chronos,5M,VKTX,10,0.8610931953124996,1.1346992345975184,2.782229924629547,2.7197412454694523,0.9537171420234555,44.881889763779526
chronos,5M,VKTX,11,1.2983165468750002,1.4683016100800994,4.365981969201596,4.246780860137955,0.6857723837210041,42.51968503937008
chronos,5M,VKTX,12,0.40872431249999985,0.47792506182579236,1.3695495576408108,1.3823836650578094,0.26536856272443726,55.118110236220474
chronos,5M,VKTX,13,0.28809066406250006,0.34063417458216594,0.9830533269878643,0.9763359646854444,0.18957796930635232,47.24409448818898
chronos,5M,VKTX,14,0.2169767734375001,0.2790476988285478,0.7322968962694442,0.733956538544814,0.27797881574358696,51.181102362204726
chronos,5M,VKTX,15,0.48536162500000013,0.5304053986849648,1.5868172573162378,1.6019605263704397,0.2196614573956985,42.51968503937008
chronos,5M,VKTX,16,0.9105694453125002,0.9266603295127592,3.0801224542736856,3.0316933737904406,0.17193792936982058,45.66929133858268
chronos,5M,VKTX,17,2.5830978124999997,2.8472687730856077,7.912612523844187,8.308209273738369,1.2297558360010559,40.15748031496063
chronos,5M,VKTX,18,0.4173735234375001,0.4924244085167491,1.2946748749814927,1.3039146876182839,0.4047675599505588,48.031496062992126
chronos,5M,VKTX,19,1.5604489531250003,2.0577948062232636,4.535764228586638,4.719826879498121,1.3533869073902571,52.75590551181102
chronos,5M,VKTX,2,0.9629439843749994,1.036887673647364,2.863021566859822,2.8161919417158487,0.39112171093185744,50.39370078740157
chronos,5M,VKTX,20,1.9292921328125001,2.558845102777818,6.294306810266259,5.966115205814362,2.099799996834203,45.66929133858268
chronos,5M,VKTX,21,1.066099140625,1.4409865559557409,3.7570711944494426,3.6305734573838526,1.0035416908880452,44.09448818897638
chronos,5M,VKTX,22,0.26953039062500006,0.31513025806452244,0.9434026352034365,0.9492612994675967,0.20062033453660616,52.75590551181102
chronos,5M,VKTX,23,0.44958940625,0.5210538127195483,1.608047983086846,1.5913087025891837,0.32640252135573433,44.09448818897638
chronos,5M,VKTX,24,1.1264901640625,1.165532397897647,3.8813873265202816,3.963502042070343,0.31124075141858637,48.031496062992126
chronos,5M,VKTX,25,0.19528770312499974,0.22728904910195682,0.679054334460128,0.6804416997969859,0.21189796158313448,51.96850393700787
chronos,5M,VKTX,26,2.25164784375,2.4565546125778157,8.621922102338091,8.198665994878171,0.98940569660377,44.881889763779526
chronos,5M,VKTX,27,0.8187698359375005,1.0772776488965177,3.058198774061515,3.1191404784308143,0.9857208217887343,42.51968503937008
chronos,5M,VKTX,28,1.4064449453124999,1.6071730929000019,5.095701195279691,4.9309323389963176,0.7777647242879281,45.66929133858268
chronos,5M,VKTX,29,0.7756803593749998,1.0055290344299253,2.6406739286199508,2.689193140473414,0.882332656851605,49.60629921259843
chronos,5M,VKTX,3,0.1965029453125003,0.24398966090084215,0.5783371984506975,0.5785901372813689,0.2438747841342498,51.96850393700787
chronos,5M,VKTX,30,0.2152171015624999,0.28600623479186665,0.7543526300476939,0.7514848349585248,0.2788579338196574,56.69291338582677
chronos,5M,VKTX,31,0.6096717265624998,0.7185737780911106,2.0878166358824175,2.118196160231213,0.38932236199130066,50.39370078740157
chronos,5M,VKTX,32,1.2315058125,1.6787697549619809,4.699223131653997,4.49768877689956,1.1715568985537388,44.09448818897638
chronos,5M,VKTX,33,0.6413370859375,0.7390667307155072,2.3959458159942484,2.431518037052956,0.5079704522971669,46.45669291338583
chronos,5M,VKTX,34,1.5093470546875003,1.5663297638892548,5.124415002969363,5.269365789122536,0.4186411324171769,42.51968503937008
chronos,5M,VKTX,35,0.47255649218749973,0.5354624986474964,1.5968845652007297,1.5807805909052155,0.28290660492149694,52.75590551181102
chronos,5M,VKTX,36,0.3326314140624999,0.4341225117318465,1.0804926790196046,1.089072953271134,0.3832419898325106,48.031496062992126
chronos,5M,VKTX,37,0.2932865703124995,0.3952059312943594,0.9645732634025878,0.9564253834080682,0.3084976698378229,59.84251968503938
chronos,5M,VKTX,38,0.8903532109375,1.0343088119297839,3.032144009106477,2.9717177775835095,0.6131108794610594,43.30708661417323
chronos,5M,VKTX,39,0.6587299375000002,0.7130474833607355,2.2286526666669664,2.2580187979520265,0.29382176965615203,44.881889763779526
chronos,5M,VKTX,4,1.6503420156250002,1.7977868827141676,5.1242201084335495,4.9719281283495524,0.7150854985040559,42.51968503937008
chronos,5M,VKTX,40,0.2655184062500002,0.30294161326341557,0.8878948057739416,0.8907801903528911,0.2718157039917688,53.54330708661418
chronos,5M,VKTX,41,1.1266949375,1.2447479650339237,3.9571558987361644,3.8633918196813672,0.5291086979704311,42.51968503937008
chronos,5M,VKTX,42,0.5116221953125004,0.6189608950093738,1.7700556111634285,1.793149870599086,0.34875511703667167,47.24409448818898
chronos,5M,VKTX,43,0.41979639843749994,0.5115584183031803,1.4535061742509878,1.4380693223270782,0.32340490839074326,50.39370078740157
chronos,5M,VKTX,44,0.93960659375,1.0736147025543543,3.3405061023468616,3.2692812500383193,0.5515845988757019,44.09448818897638
chronos,5M,VKTX,45,1.4002299453125002,1.6345058410349733,5.333340499499331,5.145562366109665,0.85215793278681,39.37007874015748
chronos,5M,VKTX,46,0.16131515624999976,0.2404290728467284,0.6051259044023415,0.6089523822089246,0.19986951160405497,55.90551181102362
chronos,5M,VKTX,47,0.5898776484375006,0.6917248814891288,2.293883083306303,2.258085612283747,0.36981151955512015,44.881889763779526
chronos,5M,VKTX,48,0.7927645156249998,1.0035759838520417,3.275135438048561,3.193200853061229,0.7581311590821074,47.24409448818898
chronos,5M,VKTX,49,0.33771742968749974,0.3817818688173852,1.3977014827963028,1.4102567167580868,0.18452787911953938,51.181102362204726
chronos,5M,VKTX,5,1.2428499218749998,1.3015012396448966,3.925241204288077,3.842535972755897,0.3863024054966649,43.30708661417323
chronos,5M,VKTX,50,0.39262909375,0.4531577407940273,1.6434470175823148,1.6362880992754858,0.4160776540310232,48.818897637795274
chronos,5M,VKTX,51,1.6311209921874998,1.9961986458843486,6.706060862250092,6.3840026963934235,1.1984274678908,40.15748031496063
chronos,5M,VKTX,52,0.9098462109375001,1.0413680824217448,3.648643953398842,3.7361205150503105,0.5366215883651642,54.330708661417326
chronos,5M,VKTX,53,0.9882650859374998,1.1131754730239038,4.418053357784305,4.29730972403962,0.5506102127331697,48.818897637795274
chronos,5M,VKTX,54,1.1703743750000002,1.3010162664372045,5.559559265783462,5.373686571206,0.5764175474786675,55.90551181102362
chronos,5M,VKTX,55,0.29054598437499957,0.37621540911543006,1.3383219484823423,1.343260637014098,0.3757093340492491,53.54330708661418
chronos,5M,VKTX,56,1.4639130156249998,1.6201031339887313,7.4376738732750605,7.110715867425187,0.6940409551631861,34.645669291338585
chronos,5M,VKTX,57,2.9070329140625,3.3161452582740214,12.932040731424241,14.094221241279307,1.5956124249110635,44.881889763779526
chronos,5M,VKTX,58,1.3809112265624996,1.4909547231887583,6.488919503614316,6.249948703092793,0.5621656081196351,46.45669291338583
chronos,5M,VKTX,59,0.2547053437499997,0.30536365280473365,1.162898910341899,1.172433489926075,0.19631622498502532,51.181102362204726
chronos,5M,VKTX,6,2.0509352890624992,2.0919713149956727,6.248676986636494,6.458312354845789,0.41232077663252187,49.60629921259843
chronos,5M,VKTX,60,2.19600334375,2.5159399119291015,8.783583997127582,9.31052344259648,1.2556540209544715,46.45669291338583
chronos,5M,VKTX,61,0.6287394062499999,0.9078383028271662,2.6578028549437165,2.5885011382973686,0.7432584003033613,46.45669291338583
chronos,5M,VKTX,62,0.12903652343749988,0.15253895743134657,0.5631236491504641,0.5631709138060764,0.1525256747554358,59.84251968503938
chronos,5M,VKTX,63,0.4301496796875001,0.5238416898805834,1.8538580931061115,1.8713409766291884,0.4462124115384921,44.09448818897638
chronos,5M,VKTX,7,0.7982130937499996,1.1853166608124237,2.5462588023932073,2.482427594655116,1.1115189082788546,49.60629921259843
chronos,5M,VKTX,8,0.5797704296874999,0.6870690547759453,1.841358525676438,1.8634832116760984,0.45285702141451445,51.96850393700787
chronos,5M,VKTX,9,0.5386844921874999,0.680852766838586,1.6772878304597727,1.6997651853404179,0.43414203928374007,49.60629921259843
timesfm,15M,INTC,1,2.933671465911865,3.0079240045166795,12.299917093879063,13.148230008383793,0.6642127272509787,48.818897637795274
timesfm,15M,INTC,10,1.0140539478406907,1.2039523490995074,5.188035560670643,5.215186754135084,1.2029562739563924,44.881889763779526
timesfm,15M,INTC,11,0.4195567226600646,0.4771517865597054,2.1352817552683803,2.134783807380045,0.4744902476179854,53.54330708661418
timesfm,15M,INTC,12,0.49249351390933993,0.6042638328391443,2.4370644363680545,2.480143609523001,0.4228444181989854,51.181102362204726
timesfm,15M,INTC,2,2.0024801142711643,2.1186695322366353,7.754364999066224,8.104904426888286,0.6919783080244262,48.031496062992126
timesfm,15M,INTC,3,0.37393990118885034,0.42175902116392383,1.541354935547882,1.530215504034531,0.3491476890324894,49.60629921259843
timesfm,15M,INTC,4,0.6565983296031954,0.7097185617024899,2.695518308795132,2.738478043720279,0.27010003624943246,48.818897637795274
timesfm,15M,INTC,5,0.43009162562084213,0.5111834285462262,1.7922954345820488,1.8030874415510534,0.47858015770841056,42.51968503937008
timesfm,15M,INTC,6,0.8283903387260438,1.0142470098163434,3.562039896784171,3.6453918026363823,0.7704866039593529,43.30708661417323
timesfm,15M,INTC,7,0.9166226489295959,1.0965645093970424,4.134360098736966,4.016044151258659,0.64154014845607,50.39370078740157
timesfm,15M,INTC,8,0.4306166018247603,0.5728701839854455,1.954125031871759,1.9744408088617236,0.5526016203947939,48.818897637795274
